timestamp,price_usd,volume_24h,market_cap,coin
2025-04-29 02:01:26.787,95037.6842700234,31182630692.436924,1887646332230.5776,bitcoin
2025-04-29 03:04:53.530,94634.34775291583,30781081158.109642,1878748940882.0767,bitcoin
2025-04-29 04:04:55.231,94711.85582595154,30212121373.055565,1881705126511.0225,bitcoin
2025-04-29 05:04:53.801,94402.8475887107,29159730093.63117,1875008894754.2725,bitcoin
2025-04-29 06:05:22.025,94309.34150552544,30133880520.47761,1872914341156.8254,bitcoin
2025-04-29 07:04:52.243,94736.90399716885,30614840575.078182,1881169473548.0312,bitcoin
2025-04-29 08:01:38.575,94945.88818709119,30020008574.152744,1885353320843.7913,bitcoin
2025-04-29 09:07:57.608,95036.50761795617,29939085922.22545,1887240192576.6907,bitcoin
2025-04-29 10:05:39.216,94982.69960125435,29730189018.487278,1886037578560.1165,bitcoin
2025-04-29 11:04:36.095,94844.8964248396,26853393572.9115,1882941280969.933,bitcoin
2025-04-29 12:03:57.804,95138.9826524075,27165083864.767834,1889198322562.351,bitcoin
2025-04-29 13:09:38.716,94821.9984027527,25777275955.89555,1882942625514.4126,bitcoin
2025-04-29 14:04:58.101,94844.97712552836,24488733322.133472,1883631763673.0374,bitcoin
2025-04-29 15:09:44.671,95008.0858721801,24052165549.284542,1886991569505.7715,bitcoin
2025-04-29 16:04:22.446,94884.37969661214,23004426147.55474,1884172675089.7905,bitcoin
2025-04-29 17:04:37.831,95126.89727545314,23402674821.010925,1889231693801.3826,bitcoin
2025-04-29 18:01:14.419,95246.67705322705,23662926115.99526,1891580771194.3403,bitcoin
2025-04-29 19:03:27.598,95432.6412390394,24104654035.929207,1895028672842.0637,bitcoin
2025-04-29 20:00:41.912,95352.38806277467,23551953533.244083,1893412516525.6606,bitcoin
2025-04-29 21:04:57.772,94869.96433327574,23486360767.905876,1883958158766.2996,bitcoin
2025-04-29 22:02:36.643,94734.09131013733,24424852339.427868,1880660166776.37,bitcoin
2025-04-29 23:06:44.527,94172.7308096848,23953282283.601173,1870479571474.7688,bitcoin
2025-04-30 00:04:51.368,94274.73761715383,23999705433.51958,1871726761577.158,bitcoin
2025-04-30 01:04:49.115,94516.29757229747,26069740019.55488,1876886215734.8374,bitcoin
2025-04-30 02:09:25.292,94518.40205174654,24865239327.718994,1876926942235.746,bitcoin
2025-04-30 03:09:22.839,94648.3447693538,24419242610.205685,1879719224215.6675,bitcoin
2025-04-30 04:00:40.885,95025.12104407264,24634305555.57584,1886824568886.6772,bitcoin
2025-04-30 05:04:36.956,95035.54414534067,24734271873.658443,1887062864334.7417,bitcoin
2025-04-30 06:06:29.945,94946.4723594617,23544724387.058613,1885281655426.879,bitcoin
2025-04-30 07:19:28.119,94835.45943330207,23442873015.493847,1882839824971.5657,bitcoin
2025-04-30 08:04:44.227,94613.33654937492,23540047051.36502,1878764185713.5308,bitcoin
2025-04-30 09:09:14.860,94750.99713603835,23321327698.895832,1881441685426.761,bitcoin
2025-04-30 10:07:30.402,94918.12565036309,23156232445.54903,1885001944798.2046,bitcoin
2025-04-30 11:06:02.959,94977.78012458209,22837511742.79451,1886070790002.9866,bitcoin
2025-04-30 12:06:42.415,95184.3208761479,22561953560.99563,1890170800351.6177,bitcoin
2025-04-30 13:10:00.008,94554.20540577683,21646000610.741142,1877836760784.6714,bitcoin
2025-04-30 14:09:36.746,93438.4113920031,25082327792.67011,1855660662581.7354,bitcoin
2025-04-30 15:02:25.834,93852.9834130323,26813861022.08763,1864016954578.2703,bitcoin
2025-04-30 16:09:31.882,93960.92369309088,27303797467.39184,1865869599060.966,bitcoin
2025-04-30 17:17:26.505,93852.7884446117,28211891888.236774,1863800476658.3384,bitcoin
2025-04-30 18:09:37.689,94160.41262165838,28088601051.240864,1868911517662.1248,bitcoin
2025-04-30 19:07:16.214,94112.51913791492,27991071404.872074,1869020799711.408,bitcoin
2025-04-30 20:09:53.976,94243.79947751077,28322751881.64089,1870339428328.3347,bitcoin
2025-04-30 21:11:53.463,94635.11580314163,28683546294.251938,1880195589733.0032,bitcoin
2025-04-30 22:21:51.758,94558.76592370817,27545282511.952824,1877793103507.319,bitcoin
2025-04-30 23:18:01.486,94239.62198019015,26953432105.11117,1871060395024.8232,bitcoin
2025-05-01 00:14:59.869,94286.27798563991,26389825886.205917,1870909470424.41,bitcoin
2025-05-01 01:14:58.749,94504.1218590692,26107103084.88499,1876594010214.4612,bitcoin
2025-05-01 02:16:56.011,94747.50335326188,24942642576.298374,1881521020154.068,bitcoin
2025-05-01 03:17:20.198,94863.80495374925,27048428851.604664,1883835849713.5732,bitcoin
2025-05-01 04:09:59.632,94810.38565218869,27062167121.426548,1882782183193.8813,bitcoin
2025-05-01 05:09:48.776,94868.17338025161,26687455847.157455,1883945126027.354,bitcoin
2025-05-01 06:07:19.626,95122.89587391756,27088021694.51865,1889131622662.503,bitcoin
2025-05-01 07:17:51.299,94975.44965385088,26913618717.80651,1885850464221.6716,bitcoin
2025-05-01 08:09:51.358,95012.07609052637,26947140913.775948,1887265695700.6167,bitcoin
2025-05-01 09:04:52.862,95191.59290594971,27226384163.036617,1890251858827.6538,bitcoin
2025-05-01 10:03:06.843,95605.38961340772,28176709197.341843,1898971866394.9172,bitcoin
2025-05-01 11:00:09.466,96109.699924197,30091068381.6659,1907952525385.465,bitcoin
2025-05-01 12:09:51.732,96193.46052079443,30341158140.867184,1910455381816.3887,bitcoin
2025-05-01 13:13:44.895,96401.97464348341,29505496405.817364,1914081304065.429,bitcoin
2025-05-01 14:04:50.727,95925.84792324655,29066796171.47644,1904956342322.9634,bitcoin
