timestamp,price_usd,volume_24h,market_cap,coin
2025-04-22 21:09:46.527,1697.0622006132885,20438711535.01324,204886722625.39252,ethereum
2025-04-22 22:04:52.953,1751.834251497923,21713510499.057373,210986787548.5257,ethereum
2025-04-22 23:09:35.863,1746.793208792367,22829694074.433548,210770380452.6903,ethereum
2025-04-23 00:04:39.498,1757.9260709743578,23642931908.940193,212333471768.59277,ethereum
2025-04-23 01:05:22.564,1751.3268258996502,23803322095.998787,211386095519.8984,ethereum
2025-04-23 02:06:47.971,1766.625183822374,23771595382.98489,213461898302.4555,ethereum
2025-04-23 03:09:19.368,1793.0916795800156,24653620723.436893,216540697585.5947,ethereum
2025-04-23 04:09:16.096,1794.5422383041544,25561893364.253387,216682248796.7177,ethereum
2025-04-23 05:04:46.748,1803.4146967193415,26246647468.501686,216884675190.03064,ethereum
2025-04-23 06:09:40.294,1796.1235547627446,27234817612.353294,216850053887.5943,ethereum
2025-04-23 07:04:33.400,1791.0899533893637,27807323441.86679,216211969818.8041,ethereum
2025-04-23 08:07:05.914,1788.8926406298333,27507568232.695724,215994475379.73682,ethereum
2025-04-23 09:04:03.537,1791.6347706698607,27033475445.73281,216279471486.62115,ethereum
2025-04-23 10:06:25.822,1787.7037888433624,27464749453.32739,215920076888.71024,ethereum
2025-04-23 11:07:43.708,1801.893335779742,27375718600.893414,217554025058.5054,ethereum
2025-04-23 12:04:32.039,1796.2745245898666,26261116820.064533,216747106787.0974,ethereum
2025-04-23 13:04:15.794,1814.0735743967386,28456755258.02054,218902593204.47168,ethereum
2025-04-23 14:04:36.352,1793.5665863821234,29027003314.140217,216783614197.25287,ethereum
2025-04-23 15:00:27.812,1791.0397358962578,27644890304.76832,216389090699.76797,ethereum
2025-04-23 16:04:24.654,1790.0159373850563,26459476983.991642,215373388391.8303,ethereum
2025-04-23 17:04:55.920,1793.2407362997867,26297295713.472855,216438783272.36646,ethereum
2025-04-23 18:04:54.960,1799.1909242911452,26175013336.30666,216903243952.85037,ethereum
2025-04-23 19:08:30.849,1796.8326157576892,25889659144.099564,216955793969.27805,ethereum
2025-04-23 20:04:39.707,1785.6777631147806,26050450043.57362,215387152817.72733,ethereum
2025-04-23 21:06:05.881,1796.7470008302391,25565062437.080097,216894906414.47275,ethereum
2025-04-23 22:06:25.763,1792.0734486358856,23914825722.677475,216338686201.57437,ethereum
2025-04-23 23:04:59.772,1803.5818670189085,22862071960.200703,217701206002.06342,ethereum
2025-04-24 00:05:09.719,1796.006939720349,22318459702.709385,216711708912.85916,ethereum
2025-04-24 01:04:59.296,1790.582197892096,22015615452.41952,216107235551.50232,ethereum
2025-04-24 02:04:52.416,1795.5540157542773,21150172475.621803,216763556636.00247,ethereum
2025-04-24 03:09:44.468,1780.4706437283962,19916717666.544395,214930587720.04776,ethereum
2025-04-24 04:05:33.427,1772.3905456005598,19857154038.516747,214011209623.30017,ethereum
2025-04-24 05:19:47.766,1775.1242594080688,17560768234.936497,214206546115.41946,ethereum
2025-04-24 06:24:31.500,1768.6125611405428,18453176726.757298,213520619200.45172,ethereum
2025-04-24 07:20:27.923,1772.3725751061013,18116890263.17525,213938524914.8037,ethereum
2025-04-24 08:00:30.009,1755.7053710525659,17728993032.426537,211947335696.62228,ethereum
2025-04-24 09:04:47.471,1733.6852344086776,16856015753.294308,209224372843.1141,ethereum
2025-04-24 10:04:52.763,1742.860054622438,18440833567.93582,210151779958.33673,ethereum
2025-04-24 11:04:55.416,1750.4901994994163,18184345929.048603,211264881490.12753,ethereum
2025-04-24 12:04:50.498,1753.1237702265694,17401177384.02899,211495235941.14532,ethereum
2025-04-24 13:04:56.607,1756.7276888768858,17407661818.32336,212030861279.6254,ethereum
2025-04-24 14:04:57.292,1751.9341349391243,15786085644.493652,211375277860.54965,ethereum
2025-04-24 15:09:06.979,1765.975294769866,15191486324.62775,213198249240.1892,ethereum
2025-04-24 16:00:41.692,1767.893348721765,14573846550.33832,213482381563.78806,ethereum
2025-04-24 17:09:47.112,1772.4697956058114,14265783966.55131,213978793488.96246,ethereum
2025-04-24 18:04:53.875,1755.4083450916912,14490866604.6129,211867211276.2522,ethereum
2025-04-24 19:04:34.662,1764.1717195339616,13781964674.001404,212970181011.8948,ethereum
2025-04-24 20:09:03.017,1766.3588718137007,14092655134.902807,213225826720.97025,ethereum
2025-04-24 21:03:38.061,1764.7947490082363,14115303342.507433,213101672857.24942,ethereum
2025-04-24 22:01:56.042,1759.7319092543187,13912424479.590439,212424725997.31375,ethereum
2025-04-24 23:01:54.569,1760.1413020556472,14211823257.27856,212475171265.12558,ethereum
2025-04-25 00:05:21.504,1769.353842327614,12665659777.61115,213596066184.7109,ethereum
2025-04-25 01:09:29.003,1774.097660406245,14040088044.924473,214157790377.1319,ethereum
2025-04-25 02:04:56.947,1768.7744420138029,14543339185.885674,213582766005.29056,ethereum
2025-04-25 03:07:47.538,1745.7130992951465,14658578177.29124,210737023288.51077,ethereum
2025-04-25 04:04:40.293,1759.5943043937934,14189869605.507679,212395181943.90378,ethereum
2025-04-25 05:04:49.670,1766.4859109856206,14052330958.30514,213246296398.1671,ethereum
2025-04-25 06:06:56.724,1768.1714916015344,14099954560.393631,213324765436.7467,ethereum
2025-04-25 07:07:50.433,1778.134568398705,14139010837.376287,214655896288.9839,ethereum
2025-04-25 08:09:35.505,1776.1855299026695,13999998068.81926,214427022535.69308,ethereum
2025-04-25 09:04:54.614,1776.2266648226685,13209845892.47464,214434415908.18082,ethereum
2025-04-25 10:09:34.623,1785.37800271659,13345481554.331158,215555863594.47525,ethereum
2025-04-25 11:07:24.106,1773.8141846001888,13568553453.477243,214050874460.2497,ethereum
2025-04-25 12:00:24.641,1784.692198074594,13473448148.941433,215437822472.159,ethereum
2025-04-25 13:04:31.346,1777.9818642888256,14029450145.320072,214798097042.78876,ethereum
2025-04-25 14:07:06.125,1773.3038655980704,14089821741.953943,214009201947.06644,ethereum
2025-04-25 15:04:10.546,1806.2010762334905,15163123436.721117,217962935628.28717,ethereum
2025-04-25 16:01:24.931,1808.7173616065531,15563930035.308308,218463093100.12045,ethereum
2025-04-25 17:04:46.171,1801.7878182620213,16414508469.163603,217507865050.18298,ethereum
2025-04-25 18:01:13.806,1787.5631248809962,14761816829.08657,215846770041.84543,ethereum
2025-04-25 19:08:50.115,1799.1051715258825,16251503128.772985,217049758310.24515,ethereum
2025-04-25 20:04:03.163,1797.3618529363953,16341732474.529728,216875098504.9095,ethereum
2025-04-25 21:04:55.765,1799.6511379808896,16329515289.833895,217282754051.983,ethereum
2025-04-25 22:04:56.687,1792.848881570183,16582050888.508081,216359955583.33884,ethereum
2025-04-25 23:04:44.398,1797.8045012380112,16411008896.255747,217041969692.15707,ethereum
2025-04-26 00:09:33.792,1790.5351144924468,16439869520.384321,216019539517.91592,ethereum
2025-04-26 01:04:49.848,1798.099733843576,15959404228.066523,217062601918.6653,ethereum
2025-04-26 02:04:53.248,1808.0014742145981,16396039667.085737,218252656758.87613,ethereum
2025-04-26 03:00:29.567,1811.2698689574063,15879352535.742844,218703452884.58856,ethereum
2025-04-26 04:04:41.452,1797.8695441623718,15850445325.85292,217000331600.64426,ethereum
2025-04-26 05:04:55.899,1793.215554063808,14946670469.514471,216483013734.63162,ethereum
2025-04-26 06:04:51.100,1795.8326001029013,15817910707.685951,216811812028.70053,ethereum
2025-04-26 07:00:18.718,1805.018737463248,15347233958.174175,217890403011.2213,ethereum
2025-04-26 08:00:55.455,1803.6925412410762,15595664844.633905,217765688125.50406,ethereum
2025-04-26 09:09:34.969,1805.9304141768876,16295953872.059166,218226878358.40494,ethereum
2025-04-26 10:09:41.711,1804.0163117009204,16291274493.424622,217561838131.19986,ethereum
2025-04-26 11:07:38.021,1805.8086418234195,15820254938.619204,217963574475.7235,ethereum
